Id,Class,Size,Q,Q/Size
gpsAGrcBhjxJaoL7NqYT,8,126976,9008,7.09
gQIhxTb8e2YmcACas75l,8,126976,9008,7.09
gqm9zEewrY2hDRBTixs6,8,385024,233692,60.7
gQObujvhty1CcR4p6YKX,8,126976,9008,7.09
GqPZCULjirRngSyMwmh4,8,196608,45480,23.13
gquE91nRUy3XjiOdBfhW,8,126976,8564,6.74
gr4aMsZW3fHNbiP7eI5d,8,126976,9008,7.09
grm1u5UkAvVC8obIKqi7,8,126976,9008,7.09
gRVxvlkb6h50dtYCEPKW,8,315392,229512,72.77
gsxM1eBSQobH75AZFjOR,8,126976,10072,7.93
gtiofz9cBwuYCHjyJTdK,8,679936,228,0.03
gtoDIM0zURwQ6ZdLx1JN,8,368640,230076,62.41
Gu4dsQRY3laT07VkhNqE,8,323584,233588,72.19
gUqCe4oh1H7M5Y9EJQSs,8,126976,9008,7.09
gUtJqTPNrOZIkcl4162e,8,221184,12592,5.69
GuUDslMrhy9KvIoaHAbk,8,126976,9008,7.09
gvbqrcCMfOkaXx8J9FUe,8,126976,9008,7.09
GVfB3ExSgaYNZu5jelOU,8,126976,9008,7.09
GVHXY92sLJm84SIpoOQb,8,675840,487308,72.1
gVzZU8WGxyoR07FesaJl,8,126976,9008,7.09
gwhHpbvS8KsCYq9iEA7y,8,245760,130884,53.26
gwjhnyxtd8EsiPb3mkCL,8,126976,9008,7.09
GWOV07nzb1Lasfh3wYep,8,126976,9008,7.09
GwusdVTRkYeZOaAgcpHm,8,126976,8564,6.74
gwXl3eWLKuyCDncbaMk2,8,126976,8564,6.74
Gx3dKXvNTwWPFM8oZisj,8,303104,163936,54.09
gXLSZjPsvM1BdOnJGQhN,8,212992,1880,0.88
GYo8tD76OWx0jkyIB1iL,8,290816,151648,52.15
GZ6Js1Ma8A2OXzqdlUxW,8,126976,9008,7.09
GZMUBgvzt3brcfsh84iR,8,122880,5836,4.75
GZndsp4oXvf5Wzb96CQu,8,299008,184140,61.58
h1A0cfYFC7vrnDRxNXHa,8,327680,229968,70.18
H1CXVrKs0RnkxSFzOjIp,8,266240,114588,43.04
h2KnxiqVodPEjrCGuF17,8,126976,9008,7.09
H2P8x9X5ay1OksdVjwUo,8,204800,109216,53.33
H483RDhTj6vJenicwzAy,8,327680,229600,70.07
H4mO5vLkBgUd1eFixXoS,8,126976,8564,6.74
H5QR3qYhCvUI6px1oaEV,8,245760,55324,22.51
h7eLbvRPOmF8GWnSV0td,8,126976,9008,7.09
H8g7nCGOSqwQ14kAozmt,8,126976,9008,7.09
H9bGFP0xjDkldfUmX7vA,8,126976,9008,7.09
H9TpyBucANdDhLxaES0l,8,126976,9008,7.09
h9uzeKZxisW1H8IdXbGt,8,126976,9008,7.09
HA2qnVEF4t31ceLkiTbK,8,593920,424476,71.47
HAnYJkPbuc6qWghBO7Ld,8,327680,229600,70.07
haOqi2LncMP9VATIrBFZ,8,126976,9008,7.09
HareMcE1jJ3WqsOXDopb,8,126976,8564,6.74
Hart39NkLlB6RAbq5w7Q,8,122880,6972,5.67
hb51AsQJ86yW3C4g2wGu,8,122880,7996,6.51
HBq8GsJYNS4Zenkxt1vp,8,126976,9008,7.09
hbrnNtGHS4K8QFIy9jd5,8,126976,8564,6.74
HbWgYw9MFDceJX7msTR6,8,385024,282012,73.25
hC4p1vnRPZlyMtsFVrqe,8,126976,9008,7.09
hcwtORMJqx6kPiQzVjbX,8,126976,9008,7.09
HcZqh15GQi8J7g9WvUDp,8,126976,9008,7.09
hDkmuNtMpaExYj2VFd36,8,303104,229400,75.68
hF0wbPOp7asyZTzNCqrD,8,126976,10072,7.93
HfMdBXIbuSaZxGT5W4h1,8,331776,332,0.1
HFmO61wz0XELgktWIaRl,8,126976,9008,7.09
HG36dvEWlMhRoN9mwyZB,8,126976,9008,7.09
HgcNkyo38ZnXM5ePvLQT,8,126976,9008,7.09
hGrRVejLFzNtXcBW6s2p,8,126976,9008,7.09
HhDF2X8OmRbwZjBVQPxC,8,126976,9008,7.09
hIDK0p1PAiJdL87CzG69,8,126976,9008,7.09
hifCEvXHwd8QWazZ3KPo,8,126976,9008,7.09
hj0ZHlDCLXgT5FOrzk1i,8,303104,163936,54.09
Hj2pF8w3JTWSthbkK5Mx,8,200704,8972,4.47
hjdkwfeHXnWoUsJPY2y3,8,126976,9008,7.09
hjI9pimf05cxRBaKw18s,8,311296,240860,77.37
HJPDtkT9Qv63BiG810AM,8,290816,230008,79.09
HJt1Mc578nYFBDdKNkVu,8,122880,5836,4.75
HKb0OCLUMnZwxI3o6fGi,8,122880,6972,5.67
HLpXtJWqcKPYl3bdQzEG,8,126976,9008,7.09
HLqwFIxJdXODg4pQm5Wu,8,262144,131200,50.05
Hlx3YEyNSbCWaBVroRiK,8,122880,6972,5.67
HmNZrjpJtMXGi9xS6ukW,8,126976,9008,7.09
hnNb723ujRBlLTp05r94,8,126976,9008,7.09
HNpYIJlrkg9oMPc2b3C8,8,192512,5920,3.08
hnSlVLa5IfiuctNwsmOd,8,126976,9008,7.09
HNtYGxKfFUOLmZDIJpsn,8,196608,43128,21.94
HnZ5MNaCpu0k7d3vPwfE,8,352256,229800,65.24
hoTWF75dP83ylkMLAtSQ,8,380928,171232,44.95
hOuU4H27YSEGojD8aBQ6,8,348160,229560,65.94
HOxsvV5gKWhCm9FqDb1r,8,126976,10072,7.93
hp3xRaSc8JFL0NqIXBOP,8,122880,5836,4.75
hP6lGov9R0eVci5QyuYS,8,208896,23388,11.2
hQHmEatGNbUWysPJ2TKe,8,126976,9008,7.09
Hquc0fQsa6RVd3eDJOPv,8,385024,229400,59.58
HqX48iTlfj6goR3JFWwG,8,122880,6972,5.67
hS1lyzcapZusPmKUv34W,8,809865,0,0.0
HS5pR6yKE9OfDvUu2toW,8,126976,9008,7.09
HSeCYbTOxjRn3y2XPAvf,8,126976,9008,7.09
hsJmrAIKloWuP9YnOBS5,8,126976,9008,7.09
hsopEiH3WtQcLxwGjNy8,8,122880,6972,5.67
hsRZLrea4Yk76V8SQlq9,8,323584,8916,2.76
hStvL36JYZfqk1XWr2dN,8,1216512,817200,67.18
hsU2gaFmPKli7CzWdqtj,8,413696,230576,55.74
HSyB6uiIDacmkpwsG9Jh,8,126976,9008,7.09
HtlDexkruVqzoW5aGpIv,8,126976,9008,7.09
Hu9pJxZ8iDTOElkA1ghf,8,126976,9008,7.09
HucyfJVMikNI4eTPCd52,8,499712,397112,79.47
hURnIpZK4frFmclgGCeJ,8,196608,40700,20.7
hvnbNWILJC0gj57wy8KM,8,348160,230128,66.1
HVZBvsWOFIJhr0qNn18Q,8,675840,538315,79.65
HweGIBg6YCTVOnNvak0F,8,126976,9008,7.09
hwekzyp1YmGI3joFdLaP,8,122880,5836,4.75
HWSeXqDjk4pg61FyBTPC,8,126976,10072,7.93
HWYcw6mKFXI9ABCz5LPE,8,126976,9008,7.09
HXoz2NOQtTgJ04RsL5ME,8,1187840,418428,35.23
Hy8L53hUREkZMs1PnlSY,8,122880,5836,4.75
HyAR3BXGISmoYQ7J9CLF,8,126976,9008,7.09
hYlgvVbMI89qP1jruyxQ,8,126976,9008,7.09
hzH5vLburkG8simTIaeq,8,208896,23388,11.2
HzjUnQe2LAZmiT6EhGgo,8,122880,4372,3.56
HzP3pTQ57cAULx6d0k91,8,196608,66392,33.77
Hzp7ZcoRLDXWSdqvP5kY,8,540672,397024,73.43
I2LpvgJMuBOXGjYyHeV9,8,126976,10072,7.93
I2Rtqw5TSvPfYjFkXGKr,8,126976,9008,7.09
i4QEaV7rJNZewSBsHjYb,8,126976,9008,7.09
I5JmqLczQG4Or2tvaejb,8,126976,9008,7.09
i8LcqhIaNp4X3Jd0vV1P,8,221184,12592,5.69
I8vgEN7OXoeaSCf3rd0h,8,126976,9008,7.09
I9Fsn3j0vud75iUrtycq,8,126976,9008,7.09
IaqnMmr52yzNTpdl9bvi,8,126976,8564,6.74
ib2RUqwWKhyVAlD7SOGu,8,122880,5836,4.75
ib3WANySVt0l5nBkhELD,8,126976,9008,7.09
Ib5eiMc7tNOUylwFBLvx,8,262144,131160,50.03
ibfQ0Ms6FPkLSJdvEzW1,8,212992,105996,49.77
iCdKNhpAybeBvY3lowZq,8,405504,229900,56.69
IclMG0JOehWLQzYdwjf2,8,126976,10072,7.93
ICN243AbS8mrtuoY0EOH,8,348160,229576,65.94
icsloypKnkj2BH9dMa5f,8,126976,8564,6.74
ICzfysQ1KoXG0A4lJRkS,8,126976,9008,7.09
IdgVGZmcO08sl6Ai9bEf,8,126976,9008,7.09
idNxFM4agPHCkKzbr2Zh,8,126976,9008,7.09
IdyaQv1LrRA9cSM5PX7j,8,417792,234500,56.13
Ie0N6f1waoAFpLimyJB8,8,126976,9008,7.09
Iec3SYD4Gimhob1xQ7sV,8,274432,136384,49.7
IeNRm6SYBKxiWPsETau4,8,122880,6972,5.67
iFBGbfdVOylxsNM2LRm6,8,126976,9008,7.09
Ifd4E12wpGgAOY8PLsmJ,8,126976,9008,7.09
IFfDHk84oQVNtCivPThK,8,126976,9008,7.09
IFGzJ3dxjPurAUXKwpgl,8,483328,278204,57.56
IfP1BbnUAq2upStjrwQ3,8,126976,10072,7.93
ifUhxpyIT6wVsHcGj7JL,8,1134592,693300,61.11
ifUj19ONxy3D72bKTWzY,8,126976,9008,7.09
iGaW9vzZUxsODf2bud6n,8,126976,9008,7.09
igwzbq8sOkK3TR7A2Pj4,8,348160,229576,65.94
iH5f4orQv0Z3xAlIsbWh,8,372736,229576,61.59
IH9bfmpC1AVLUki7YhPT,8,126976,10072,7.93
IhpoPiWnbSOFU9Hq7Y5l,8,126976,9008,7.09
iIPzvDjcCXwE1y6ZFNen,8,126976,8564,6.74
iIrHW0e2tNX9DQL5vh1p,8,126976,9008,7.09
iIZJnOKvCosaLkdjzVuc,8,126976,8564,6.74
IjoyeRsfBXW3bOUDMArL,8,122880,5836,4.75
IJP4m1KraznpiCAh5OcD,8,122880,5836,4.75
iK503zvsIBnMQAwmgHux,8,126976,8564,6.74
IkFwMHPbmDB0VvxEWOGX,8,126976,9008,7.09
Ikm7ZVy3DBPx0OLMv1tQ,8,126976,9008,7.09
Ikpcu3oClJwGKQMdztrb,8,126976,9008,7.09
Il2aohvFwitH5SK4xYJn,8,401408,282276,70.32
ilEPJ7GwKoDNnLH0mkeQ,8,126976,9008,7.09
Ilg6Pw8fjZamFTKNoVY3,8,303104,230204,75.95
imhqyk5ONHACxZDUKlu4,8,122880,7028,5.72
ImYuWLtgbiXwRf70oAaD,8,126976,8564,6.74
ioEn2sGfdQ0z87DKeF4B,8,126976,9008,7.09
iOIdv3emQfZN5jS9XFAu,8,2400256,1595580,66.48
iolu9ByjK2EdJUXq053t,8,122880,5836,4.75
iowRTFnvHWejpr4aU3b5,8,315392,229572,72.79
Ip4S0Gj1kNsyRExh6J5o,8,122880,7028,5.72
IPje1H0qXdvBof8mp6Rw,8,516096,130060,25.2
IPtWyJAjkcHm1dgaQr7f,8,348160,229680,65.97
iQ2sjWu1867hVrJ4wKoy,8,286720,230008,80.22
IqHpKbSLQ1J98m5sOxyt,8,126976,9008,7.09
iQWgy9NUjVlnaJrCG4MT,8,262144,63540,24.24
iRolW7mEntScOG1kw6bF,8,126976,9008,7.09
IRp87lKaGeXTkBtJS6ji,8,290816,151648,52.15
iSUhzuAXpcy1ofT7xW0d,8,126976,9008,7.09
ItmNdeBTS2CuiGF8WEjP,8,126976,8564,6.74
iu15WrfBX9psnSIYFhvz,8,122880,7996,6.51
IuAnZRqFaMl5eYbPwXvz,8,126976,9008,7.09
IuCwONbnrsUq8PVpay1F,8,126976,9008,7.09
IUhoJuZ2y0iWz7sPx1cb,8,245760,99748,40.59
iUQAHhE3TKRjagWtFdJk,8,692224,416424,60.16
IuXvyBcm6zkGDM3KUiCZ,8,262144,131184,50.04
iuyCt7MlKpBzRVrwveNq,8,126976,9008,7.09
IvoXQpraDg5ieKAJFmEL,8,380928,278384,73.08
IVQkUgrW24Bmbtfvwqo7,8,126976,8564,6.74
IVrnLsEJ42W8iqv15MFD,8,126976,9008,7.09
IweQoKz4HxGc8mAETNpM,8,126976,9008,7.09
IWxSEHjOyLRcPBdgCb3z,8,126976,8564,6.74
iWXubQ6nP23yTYH4lJxk,8,137728,0,0.0
iYEh1qlTSkCorw8bUnt7,8,126976,9008,7.09
iYRmKWHhed3jLEnZ1tTG,8,200704,30701,15.3
iz2hCIvZncJ9jDUY7MXq,8,303104,163936,54.09
iz4u6S0COBGKeUkcjrHa,8,327680,229600,70.07
IZeQVP4mMEwxvrzfUd6R,8,348160,230128,66.1
izRtJ6ELUuCPWAxB9ZOs,8,126976,9008,7.09
j013oneKzBOVyiMHGa6q,8,126976,9008,7.09
j1bM0nfqksmQ3X5epgau,8,126976,9008,7.09
J1zmeTF3CMp0Zoh6PjvA,8,466944,263687,56.47
J28v1KMGkc67ElQw4e0y,8,122880,6972,5.67
J2cN9YjVQAUdfMzGRnBw,8,126976,10072,7.93
j3A6ObUBPWgX7Qf2wo8s,8,352256,282340,80.15
j41ax2XCnwqvWozGOPU9,8,126976,9008,7.09
j5COuQxrFWbLotqA3GE7,8,126976,9008,7.09
j7z5IJT2XyD6lGASxcei,8,297218,0,0.0
J8BlM3NXxq4LzIsrGVPD,8,401408,282472,70.37
J8EvIQbVSYOXxKC4wgd5,8,286720,229528,80.05
jbFcZuLt8zmiJQAORP0p,8,122880,5836,4.75
jCyKgqf4SF3UD1HIYJBO,8,303104,230504,76.05
JD21YPXin4hOUcCjs39r,8,409600,238340,58.19
jDUlGX1nR7eadfkBEoLx,8,348160,230144,66.1
jdUNHTV5DrnJSZqW2MPp,8,126976,9008,7.09
jEANkOKRWMIL6wDP4elt,8,126976,9008,7.09
Jfu93PoWxGywDBjl0A5I,8,126976,9008,7.09
JFWPGhyoASRaxQ4Tb0md,8,126976,10072,7.93
JGaqTC0sRIciH5n3kDUX,8,200704,8980,4.47
JgBfH0iAzTC5L2jIcnmb,8,126976,9008,7.09
JGhXSB2Hu4sQKbMVlkv9,8,126976,9008,7.09
JgtDMQ8WuhPiFxBnalL5,8,126976,9008,7.09
jHEwUGnCVyvB8oguAseJ,8,245760,130884,53.26
JHw78Zjm5qPh6iG0SDXz,8,126976,9008,7.09
JiS9zt40D5u1xFqckbUO,8,196608,63164,32.13
JISwfuZgpX0PHTceqGCA,8,126976,9008,7.09
JIy6ZgaGtHBAmv2krdKx,8,126976,9008,7.09
JjVdHRbNxKSQDWpz3L0e,8,405504,235752,58.14
jK9SZWNRLUAhvt8o5Ycx,8,315392,230540,73.1
jkLxyFGoPuX2TQm3fYDg,8,126976,9008,7.09
JkUWTvNE57wOsdYbxy9X,8,126976,9008,7.09
JLGnIyg7olZ9MpdN8wmj,8,126976,9008,7.09
jMAU1E9sFQl8JrTq3xeP,8,126976,9008,7.09
JMdwHZWNibQcFoSPG0sO,8,184320,1808,0.98
JMNi0s1eEKFpV85LZkrT,8,126976,8564,6.74
JN6fQoCvEeImVXjk5usc,8,1597440,1084468,67.89
jnuV4HifAv2PR9wkZq8Y,8,540672,397024,73.43
jNUWxT9ZE3AzQHJcflRg,8,122880,5836,4.75
jP3pSWqTDOEnCcgH7d0w,8,126976,9008,7.09
JpcD0eAoxQPE2NVlLd4w,8,126976,9008,7.09
jQtFBuMp4SDwin6lPrGx,8,122880,5836,4.75
JrsqMWaubVkZ3vj9himO,8,126976,9008,7.09
jRtAmhHUTa3Gud5E07vf,8,303104,230204,75.95
jSMI8XxFJhHAWa15GozR,8,126976,9008,7.09
JsNlyIfVSCr94oA07Wxw,8,286720,229488,80.04
jsWqfHZe5rIdb4QgA6V0,8,126976,9008,7.09
JSxm4ulB0DOcHZKvkgT8,8,290816,151648,52.15
Jt9n0B4wTIpYCAko1ZQE,8,303104,229772,75.81
jta5QoJ6BOMDnvhIu2Uq,8,348160,229676,65.97
JTBs86W3jgorMUAclIvF,8,126976,8564,6.74
jtYbD4hFRPECf6VL09ol,8,126976,10072,7.93
juBfkEG36LCnM41bOwKl,8,122880,5836,4.75
JufSg9mpGi1dVZ0C7zWA,8,126976,10072,7.93
jULaFyfMxw9nPWX6uK12,8,126976,9008,7.09
juPCJRHOoLngNAvBZ7xl,8,303104,229400,75.68
JV6Qew1hoIUYF7uiCz4L,8,1024000,660532,64.51
JVSdyxfAB2Y3KT4ZihCk,8,126976,8564,6.74
JWczYA5Isj7MdnQhq2Lv,8,319488,16852,5.27
JWDgn4ehCdSx3HcoVPfr,8,126976,9008,7.09
jWNEnHAV6QLM9bTPeFyS,8,126976,9008,7.09
jwOH9vMbCimpZGrQdYPq,8,1032192,604208,58.54
JwsCip5tZlRhk9ga1KB3,8,303104,360,0.12
JXbBkuvnYF1tCANOlZy6,8,430080,282312,65.64
jxgaANiB20rR4UuSveCs,8,483328,16624,3.44
JXnFkjMV91yufWa0Us4N,8,126976,9008,7.09
JxpDzd4WRgL6onNalSky,8,126976,9008,7.09
Jy0NTuqFlpx6LnhIXWK4,8,122880,5836,4.75
JyL9KH05sfl1FqZEmuRk,8,303104,229772,75.81
jyTeVvz3dUCLuwgAtlEO,8,323584,28288,8.74
JytOpUNjThR5knZgifGQ,8,352256,230604,65.46
jzgSsMvr4QtI5i2LaNlJ,8,540672,397128,73.45
jzUS0Eu9OKTVZFRY7Xny,8,385024,282012,73.25
k1fUSL4R0yqnAoEdQvlD,8,126976,9008,7.09
K1TBRacdPrvqOXCjDw2J,8,806912,1016,0.13
K3DsAmcCyTIbdnNojLwM,8,860160,540296,62.81
k4tKCVH9XwxuyieA2cG3,8,126976,9008,7.09
K4vZyugzc65PshJSG7R1,8,126976,8564,6.74
K5g1aRrQn3tXvPbLGpMS,8,126976,9008,7.09
k5hNijdJSezp4M8gF10Q,8,348160,229768,65.99
K6iRbvqZrJ5h3C4x0mMT,8,200704,50228,25.03
k6lGB2z9JmIVMAnsKZvP,8,126976,9008,7.09
K7AwxRfWPnc3hzXLatQE,8,122880,5836,4.75
k8eJUjLvbnw0NCI4Ttu2,8,126976,9008,7.09
K93H4bimO5rlYB2fuxMk,8,126976,8564,6.74
k9LJAopKrhzt8H3iIDuf,8,286720,230088,80.25
k9sOCztPGbh8YUJlgvMy,8,126976,8564,6.74
kaFo8nP3JeGOmEX0Kwgb,8,122880,5836,4.75
KaReWbZLT9Uq8Qr7yuHY,8,126976,8564,6.74
kBdDKj9W1rQPpoHmetaG,8,372736,229472,61.56
kbiU1Na2Kx7Cm6sovIBy,8,126976,9008,7.09
kbL7DnYzATVpahrefqxo,8,565248,438449,77.57
kcAwuM18pnvfbgIos570,8,188416,7820,4.15
KCJpmMH7aG4c3T0eEdxQ,8,126976,9008,7.09
Kd1CHyERprf9NTQMlsWL,8,327680,229600,70.07
KD2jHtg0IGAX46qF8PU5,8,532480,58432,10.97
KdG3TXzutgb5hkYn0Bxs,8,122880,6972,5.67
KDMqVc9yIEfmB2A7slz1,8,126976,10072,7.93
KFYnyE4UWaiw9d5vDbGN,8,126976,9008,7.09
kFyYOLBqi72sHKA08vDm,8,217088,90228,41.56
kGf3NUtFcq2wCSD0Yeuz,8,176128,12112,6.88
KgmqlyANSkOdji1atJC7,8,126976,9008,7.09
kGOH7PtQCVpY0JLKXUvj,8,286720,229488,80.04
KGTOj6HAvNqWUcP27bCf,8,262144,131184,50.04
kh9aIv34TxX0DGRFVAKf,8,126976,9008,7.09
kHN85Ynyi1daeoqwftmu,8,327680,229644,70.08
KHQJDZ7toAnaeLSifmIv,8,126976,9008,7.09
kibI1AEKzjurmh8MlGgZ,8,323584,233588,72.19
KIdHiQmorRG90vEcnbp7,8,3735552,3066184,82.08
KIlRar2dkuxMY61yTwhZ,8,126976,9008,7.09
kISMDrwt2uQCPOmZLKHE,8,126976,8564,6.74
KivjcOQFy2PmDhodWJxC,8,1257472,659508,52.45
KjCWoeYX36Z0SEzTkiqQ,8,122880,5836,4.75
KLaDWc2xvMJOdo87b9Zf,8,204800,1856,0.91
kLMHFv8hXS0atbDf7nGY,8,126976,8564,6.74
KlPzTYwJf3HuA0Ftnd5b,8,122880,5836,4.75
kmeiX6z4OhLcWACuJF9b,8,126976,8564,6.74
KNgWvxRr1p8qEfdlsLYM,8,221184,30836,13.94
01azqd4InC7m9JpocGv5,9,1449984,1824,0.13
01jsnpXSAlgw6aPeDxrU,9,1331200,468,0.04
04mcPSei852tgIKUwTJr,9,172032,388,0.23
07ECKjDTyQLnabNoxrIH,9,1392640,284,0.02
0AV6MPlrTWG4fYI7NBtQ,9,1327104,412,0.03
0B2RwKm6dq9fjUWDNIOa,9,1335296,428,0.03
0bjN3Kgw5OATSreRmEdi,9,1335296,504,0.04
0co46B8IkPt2UN3HSaw7,9,151552,20180,13.32
0CPaAXtyswrBq83D6VEg,9,1552384,1800,0.12
0czUXKSCiGY2j5mxLdWa,9,200704,4520,2.25
0dauMIK4ATfybzqUgNLc,9,233472,1476,0.63
0dhL8Jvcswa7U1qHiDS5,9,225280,2380,1.06
0FOXjzmnD9CUMVcSlEqh,9,196608,396,0.2
0gcZkSFr7VnEmLPbTxUe,9,1331200,460,0.03
0gWUIudhwovMYb3NSnZA,9,1331200,528,0.04
0IelgX5H2s14KutkEyNU,9,176128,252,0.14
0JAx9gzbC54Q61XBrqc7,9,172032,432,0.25
0njs7MJQObCY8ABgykiP,9,262144,2596,0.99
0NZT2sFp4JKXqYGC8Rna,9,229376,1996,0.87
0Phtp2LVcsCFMKkGgmRH,9,1515520,1824,0.12
0pqtVjvLk89PdYr5MwZO,9,225280,1856,0.82
0pXDqTLSebKWgaUOdnVE,9,229376,5656,2.47
0QIZ6hemJLErWdFlGnCc,9,1323008,364,0.03
0qV43bnIcBDPF1WlG6tJ,9,1331200,296,0.02
0QWUChwNSFtlOjr45JpT,9,196608,4508,2.29
0sH5GdO3LpZwMbPaXjfN,9,172032,404,0.23
0tZy7jgOKCIJslPRvrop,9,843776,14064,1.67
0uLJEcpVlIWkTBeHZU4w,9,167936,432,0.26
0x47zZTBynC21leohIEs,9,200704,4480,2.23
0Xm5sqBgQASUyFui2kbH,9,212992,4480,2.1
0yn4gphuOYlPsCz5JGFM,9,167936,400,0.24
0yvBxsufKXzM6CwpcSYU,9,233472,1868,0.8
0Zb69USnM3qafJTWHCpL,9,1339392,476,0.04
13FZ9DOhywk78sJiVULu,9,1335296,412,0.03
148bgAqCj3NzaHwSP0Gu,9,851968,19692,2.31
14lJRXiAchNqVFSOBLgb,9,221184,1440,0.65
198PdXRpGVZAzYxCrF0e,9,1331200,424,0.03
19hXQ2ODt6WvpEdxTGmo,9,229376,1572,0.69
1EDNRfXhHWl7txAOdycU,9,151552,18684,12.33
1hcfvnSGMXEHU94egR3F,9,1306624,2240,0.17
1HFt83wrBnSQu7cP2WZy,9,1437696,2120,0.15
1hzZA7JPylptLbxKYOmI,9,225280,1824,0.81
1I3Am5YxgsXpDh6BLHTz,9,847872,19172,2.26
1juBrXlSObsai4No5MKL,9,1335296,412,0.03
1MjkqlJ7L6EoAPXb2fKV,9,237568,2020,0.85
1PBLNzoZlUuWEvAt8MHq,9,1331200,516,0.04
1pfyGlxvBcaMTNj3VgE9,9,225280,660,0.29
1roh5Aw0ELDKyeu6GkIt,9,1331200,352,0.03
1RyBhpeVSJd96rZkEI7w,9,1470464,1984,0.13
1soISvrO3ylkfmuaq2UG,9,147456,18140,12.3
1SVleInitNjxByvsFbdm,9,1544192,3792,0.25
1tzipfyUJACXjZYPBud5,9,217088,1568,0.72
1uNTL24yHl3EVFidSzUA,9,253952,1856,0.73
1WJXH29t4FmdcLBK5DNR,9,1327104,504,0.04
1wzULSbfxGolZhD4XIAs,9,1327104,416,0.03
1xquodIbFvtDVp6ASGin,9,1335296,380,0.03
1XtkeS5VmHTrwaRGAzMh,9,262144,2024,0.77
1YAFzJjOeKUCc7pubM9q,9,626688,414080,66.07
1Z9IPyxXu7q8VlLTRHNG,9,192512,420,0.22
1zP8Fh4ZWpELUrXB7Say,9,1327104,460,0.03
2617zwnbHU3jrseQZim5,9,258048,1720,0.67
26Apnq34hwrYEbvSUoMV,9,1253376,352,0.03
28MbCkmwFWHNvBYTP3oe,9,1323008,296,0.02
28ndZemTJQNPv5rWl9Mq,9,258048,3420,1.33
294DyEi30U6TVeFSrClm,9,1327104,328,0.02
2AloO4fCXKL9DnYdeQUP,9,212992,436,0.2
2b8y9vDX0GjJnC5qtcom,9,1261568,4404,0.35
2ec5nrOmxDFqKTf3pYGA,9,1490944,1756,0.12
2ed6iJbogAU8BIFKkQ4h,9,233472,8588,3.68
2gXZWDA3VeTPr1I7pjYa,9,1327104,348,0.03
2HAvl4QhqKBGu8cWedtY,9,1335296,460,0.03
2HO7PmwTKCZr3t4BYJVe,9,1327104,348,0.03
2HqSerDI4yG1WRxTbl8w,9,241664,1500,0.62
2i5N9Ftj3xoySflKzbAC,9,602112,414000,68.76
2Ie0uQ5UtNfjKsizqSGD,9,1327104,396,0.03
2Ig4GdWcjlOLQ9YEz6aV,9,212992,8432,3.96
2KukNP13McOI6AH0b8op,9,200704,4312,2.15
2n8uBGd0wsYvgz4UfH59,9,167936,428,0.25
2NakDPd4GWEwzuHhTx5o,9,1327104,340,0.03
2naY3OZxS1g8HTqE07ew,9,1482752,1412,0.1
2nBdD7s8Kklrtvm3zSow,9,847872,17148,2.02
2PESUlOCzXpa46su0DeY,9,233472,1728,0.74
2qk8R3jeQvKzsMp0iGT1,9,1470464,1984,0.13
2qpZmcvFs4LCBNi9IX6H,9,270336,2116,0.78
2QYaRbl5FupqTBEtMrif,9,1331200,412,0.03
2ro1jNXETKMPhbUzdelp,9,167936,348,0.21
2rRK7lxiQhSD4B6a9uEI,9,1277952,1484,0.12
2SuEocCLvdekmN1jJFzI,9,3239936,1837288,56.71
2tqQkycVPSxIRGuW3wnh,9,1327104,352,0.03
2uPwGIAmqLodYFnNWBa0,9,233472,1732,0.74
2v8l9FWbJZg4G7MCNB6r,9,1327104,428,0.03
2WkGMV9mKJrBAOZL5zdI,9,1331200,424,0.03
2WxJSgf0GbH69yBQt3E7,9,1548288,1824,0.12
2yqweuZUFLQlVj54MgY1,9,172032,340,0.2
2YRS507CXWuiFkBefsvx,9,167936,376,0.22
2ZI9SdMvc7WAXK03nPyu,9,225280,1728,0.77
30ryX9b4elIiQcPaVx2W,9,1286144,424,0.03
34anOKthJ6CXbZs2MeI5,9,172032,340,0.2
365qzFMSdZmIU1YbfoAx,9,1257472,4504,0.36
38EVbc5UfWMGPp1XHR7v,9,225280,1536,0.68
39YX8jkenM2UHOvCRDq5,9,249856,1624,0.65
3afO9NUdwDyT6IlAm7gk,9,172032,344,0.2
3BwvQWhe4kXgPqYrKLCt,9,1236992,376,0.03
3Ce9LP6ngx2uBtSyczRG,9,147456,16100,10.92
3cG5wXTa8pRN7ObFtE4K,9,1331200,396,0.03
3CWgqIP4MTAXY0Q2ef7p,9,1478656,1984,0.13
3CzXANVvEmalqJLBuWbH,9,1261568,4420,0.35
3eaqPVnAvws1lHzX9GhD,9,233472,2088,0.89
3ESs1rk0uyp9wlGgFaKj,9,217088,1472,0.68
3FdNtro4QOTUVAYg2MaI,9,172032,380,0.22
3G6jJKRVLzlpoimkvfhA,9,233472,8664,3.71
3Jf94PIUvg8pCqLXKzEa,9,147456,16100,10.92
3kayUzbVhmDOgRKiS7ej,9,225280,3420,1.52
3KCHUXujYosV6ywDkZPA,9,1499136,1824,0.12
3Kn9Ai6EwNaemtS7OQf1,9,249856,2024,0.81
3L9crexw581VMXajnsmB,9,172032,548,0.32
3MbT7ePSqZuEWgXpiKDm,9,1335296,456,0.03
3mCGDSjRVxpeoaYXLfc9,9,1499136,2648,0.18
3MZriOFjTzUcpWfl4nah,9,221184,1524,0.69
